192.168.2.6 - - [21/cze/2012:11:56:07 +0200] "GET /db/data/node/1/relationships/all/USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:07 +0200] "GET /db/data/node/1/relationships/all/UNLIMITED_APPEND HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/CAN_CREATE_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/VIRTUAL HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/END_POINT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/CONTAINS_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/LOCATION HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/DATA_COLLECTING_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/MEMBER_OF_USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/DOOR_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/SENSOR_DATA_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/USER_RIGHTS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/MEMBER_OF_SENSORS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/PHISICALITY_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/FLOAT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/CAN_LOGIN_TO_ADMIN HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
0:0:0:0:0:0:0:1 - - [21/cze/2012:11:56:08 +0200] "GET /plugins/Admin HTTP/1.1" 200 0 "http://localhost:7474/plugins/Admin/addDefaultDataToDb" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/CONTAINS_DEVICE HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/INDOOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/DATA_INCOME_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
